timestamp,frame_number,class_id,class_name,x1,y1,x2,y2,confidence,light_state,violation
20250421_181606,156,2,car,1098,449,1298,607,0.8863231539726257,green,NO
20250421_181606,156,2,car,282,336,418,464,0.8820589184761047,green,NO
20250421_181606,156,7,truck,794,320,1093,584,0.8628512620925903,green,NO
20250421_181606,156,2,car,86,348,212,458,0.8430538773536682,green,NO
20250421_181606,156,2,car,176,248,290,350,0.8335958123207092,green,NO
20250421_181606,156,2,car,64,686,380,1047,0.7202069759368896,green,NO
20250421_181606,156,3,motorcycle,482,594,539,682,0.708206057548523,green,NO
20250421_181606,156,3,motorcycle,162,466,209,543,0.6361010670661926,green,NO
20250421_181606,156,5,bus,126,157,259,292,0.6199966669082642,green,NO
20250421_181606,156,3,motorcycle,382,496,433,576,0.6080822944641113,green,NO
20250421_181606,156,2,car,36,224,81,268,0.5652903318405151,green,NO
20250421_181606,156,3,motorcycle,570,464,634,580,0.5267104506492615,green,NO
20250421_181606,156,3,motorcycle,515,780,608,889,0.5180379152297974,green,NO
20250421_181606,156,2,car,337,176,402,222,0.47201016545295715,green,YES
20250421_181606,156,3,motorcycle,991,670,1058,774,0.4342544674873352,green,NO
20250421_181606,156,7,truck,125,156,258,293,0.4228050112724304,green,NO
20250421_181606,156,2,car,282,149,330,192,0.4158708453178406,green,YES
20250421_181607,157,2,car,706,725,1032,1000,0.931820809841156,green,NO
20250421_181607,157,2,car,1054,684,1390,931,0.929413378238678,green,NO
20250421_181607,157,2,car,1127,430,1306,582,0.8923118114471436,green,NO
20250421_181607,157,2,car,101,329,220,434,0.8717665076255798,green,NO
20250421_181607,157,2,car,290,321,416,441,0.8695713877677917,green,NO
20250421_181607,157,7,truck,824,312,1136,548,0.8419625759124756,green,NO
20250421_181607,157,2,car,188,240,296,340,0.7844915986061096,green,NO
20250421_181607,157,5,bus,137,153,261,284,0.6365724802017212,green,NO
20250421_181607,157,7,truck,91,638,378,969,0.6174502968788147,green,NO
20250421_181607,157,7,truck,137,153,262,284,0.617300271987915,green,NO
20250421_181607,157,3,motorcycle,180,444,222,506,0.5921170711517334,green,NO
20250421_181607,157,3,motorcycle,490,233,523,302,0.5795674324035645,green,NO
20250421_181607,157,2,car,344,175,399,220,0.5599170327186584,green,YES
20250421_181607,157,3,motorcycle,469,551,522,636,0.5538713932037354,green,NO
20250421_181607,157,2,car,36,224,81,268,0.5360027551651001,green,NO
20250421_181607,157,2,car,92,638,378,967,0.5302839279174805,green,NO
20250421_181607,157,3,motorcycle,382,464,433,544,0.5232880115509033,green,NO
20250421_181607,157,3,motorcycle,576,454,633,550,0.4776274859905243,green,NO
20250421_181607,157,3,motorcycle,515,714,594,814,0.4734976887702942,green,NO
20250421_181607,157,3,motorcycle,708,1079,776,1195,0.4411640763282776,green,NO
20250421_181607,158,2,car,690,672,985,924,0.929349422454834,green,NO
20250421_181607,158,2,car,1034,654,1354,890,0.9241753220558167,green,NO
20250421_181607,158,7,truck,868,303,1182,526,0.8775782585144043,green,NO
20250421_181607,158,2,car,296,305,416,422,0.8765988349914551,green,NO
20250421_181607,158,2,car,118,315,223,412,0.8429002165794373,green,NO
20250421_181607,158,2,car,1166,417,1306,557,0.838821530342102,green,NO
20250421_181607,158,2,car,113,595,378,896,0.8190191388130188,green,NO
20250421_181607,158,2,car,196,232,298,328,0.7984915971755981,green,NO
20250421_181607,158,3,motorcycle,462,515,510,591,0.6527873873710632,green,NO
20250421_181607,158,3,motorcycle,686,980,752,1117,0.6194798946380615,green,NO
20250421_181607,158,3,motorcycle,192,414,233,473,0.6138757467269897,green,NO
20250421_181607,158,7,truck,144,150,262,277,0.6106160283088684,green,NO
20250421_181607,158,3,motorcycle,383,441,432,512,0.6084378361701965,green,NO
20250421_181607,158,3,motorcycle,1484,1027,1598,1198,0.6050987243652344,green,NO
20250421_181607,158,5,bus,145,151,262,276,0.5430679321289062,green,NO
20250421_181607,158,3,motorcycle,480,233,512,292,0.5028062462806702,green,NO
20250421_181607,158,3,motorcycle,584,442,631,520,0.48773762583732605,green,NO
20250421_181607,158,2,car,36,224,81,268,0.4832499921321869,green,NO
20250421_181607,158,3,motorcycle,514,648,583,743,0.4736856520175934,green,NO
20250421_181607,159,2,car,678,630,947,866,0.9189584851264954,green,NO
20250421_181607,159,2,car,1018,629,1321,854,0.916772723197937,green,NO
20250421_181607,159,7,truck,917,291,1232,511,0.8826931118965149,green,NO
20250421_181607,159,2,car,296,295,410,404,0.8597856760025024,green,NO
20250421_181607,159,2,car,10,1084,428,1199,0.8179663419723511,green,NO
20250421_181607,159,2,car,204,227,301,318,0.8085306286811829,green,NO
20250421_181607,159,2,car,126,302,232,394,0.8067969679832458,green,NO
20250421_181607,159,2,car,133,558,377,839,0.7917461395263672,green,NO
20250421_181607,159,3,motorcycle,0,891,62,1040,0.7865407466888428,green,NO
20250421_181607,159,2,car,1211,406,1326,538,0.7515053153038025,green,NO
20250421_181607,159,5,bus,148,150,261,274,0.6549966931343079,green,NO
20250421_181607,159,7,truck,148,149,264,274,0.6466675996780396,green,NO
20250421_181607,159,3,motorcycle,458,480,506,554,0.6355956196784973,green,NO
20250421_181607,159,3,motorcycle,204,387,244,446,0.5845252275466919,green,NO
20250421_181607,159,3,motorcycle,589,412,634,493,0.5844146013259888,green,NO
20250421_181607,159,2,car,35,224,81,268,0.5840877890586853,green,NO
20250421_181607,159,3,motorcycle,1386,1004,1532,1198,0.5730521082878113,green,NO
20250421_181607,159,3,motorcycle,504,568,584,687,0.5681763291358948,green,NO
20250421_181607,159,3,motorcycle,1420,1102,1532,1199,0.5561443567276001,green,NO
20250421_181607,159,3,motorcycle,384,414,431,484,0.5503273010253906,green,NO
20250421_181607,159,3,motorcycle,468,228,502,284,0.5155380368232727,green,NO
20250421_181607,159,3,motorcycle,663,899,730,1024,0.48125767707824707,green,NO
20250421_181607,159,1,bicycle,1422,510,1484,604,0.436488538980484,green,NO
20250421_181607,159,2,car,366,175,402,214,0.435229629278183,green,YES
20250421_181608,160,2,car,670,593,919,811,0.9253697395324707,green,NO
20250421_181608,160,2,car,42,978,420,1198,0.9189923405647278,green,NO
20250421_181608,160,2,car,1004,606,1292,824,0.9188147783279419,green,NO
20250421_181608,160,7,truck,967,284,1287,502,0.9057109355926514,green,NO
20250421_181608,160,2,car,207,221,302,312,0.8350020051002502,green,NO
20250421_181608,160,2,car,302,286,408,388,0.819166898727417,green,NO
20250421_181608,160,3,motorcycle,1353,1002,1448,1152,0.8069373369216919,green,NO
20250421_181608,160,2,car,132,294,222,378,0.7940195798873901,green,NO
20250421_181608,160,7,truck,158,144,265,270,0.7832922339439392,green,NO
20250421_181608,160,3,motorcycle,2,816,87,943,0.7729237079620361,green,NO
20250421_181608,160,2,car,147,526,377,784,0.7349850535392761,green,NO
20250421_181608,160,3,motorcycle,460,449,506,519,0.6478889584541321,green,NO
20250421_181608,160,3,motorcycle,504,528,574,639,0.6436971426010132,green,NO
20250421_181608,160,2,car,36,225,81,268,0.5198413729667664,green,NO
20250421_181608,160,3,motorcycle,592,398,635,466,0.5057317614555359,green,NO
20250421_181608,160,3,motorcycle,650,831,702,944,0.4593062698841095,green,NO
20250421_181608,160,3,motorcycle,390,400,426,459,0.45696425437927246,green,NO
20250421_181608,161,2,car,71,885,412,1198,0.9354203343391418,green,NO
20250421_181608,161,2,car,994,587,1265,794,0.9310429096221924,green,NO
20250421_181608,161,2,car,670,560,894,763,0.9198106527328491,green,NO
20250421_181608,161,2,car,138,284,227,364,0.8234373331069946,green,NO
20250421_181608,161,2,car,214,216,301,302,0.8225526809692383,green,NO
20250421_181608,161,2,car,302,274,404,375,0.8145029544830322,green,NO
20250421_181608,161,2,car,159,497,376,738,0.757999062538147,green,NO
20250421_181608,161,7,truck,163,141,268,266,0.743742048740387,green,NO
20250421_181608,161,3,motorcycle,1307,914,1391,1059,0.7430039048194885,green,NO
20250421_181608,161,7,truck,1022,276,1318,488,0.737730860710144,green,NO
20250421_181608,161,3,motorcycle,29,739,104,862,0.7119455337524414,green,NO
20250421_181608,161,3,motorcycle,461,424,504,488,0.6210285425186157,green,NO
20250421_181608,161,3,motorcycle,634,768,697,873,0.5781546831130981,green,NO
20250421_181608,161,3,motorcycle,594,379,634,445,0.5622654557228088,green,NO
20250421_181608,161,5,bus,162,141,266,265,0.5387629866600037,green,NO
20250421_181608,161,3,motorcycle,498,503,565,598,0.5335850119590759,green,NO
20250421_181608,161,3,motorcycle,389,369,430,436,0.519938051700592,green,NO
20250421_181608,161,2,car,35,224,81,268,0.4643419086933136,green,NO
20250421_181608,161,3,motorcycle,227,343,260,396,0.4429752826690674,green,NO
20250421_181608,162,2,car,104,790,406,1103,0.9304590225219727,green,NO
20250421_181608,162,2,car,684,524,888,714,0.9288684129714966,green,NO
20250421_181608,162,2,car,984,561,1236,758,0.9135407209396362,green,NO
20250421_181608,162,2,car,142,273,225,348,0.8153806328773499,green,NO
20250421_181608,162,2,car,301,266,401,356,0.8102006316184998,green,NO
20250421_181608,162,2,car,216,212,304,296,0.7638515830039978,green,NO
20250421_181608,162,2,car,168,468,370,688,0.7617340087890625,green,NO
20250421_181608,162,3,motorcycle,1265,845,1340,966,0.7000430822372437,green,NO
20250421_181608,162,3,motorcycle,52,654,119,778,0.6674061417579651,green,NO
20250421_181608,162,7,truck,167,137,266,258,0.600996196269989,green,NO
20250421_181608,162,3,motorcycle,462,395,498,455,0.5745868682861328,green,NO
20250421_181608,162,3,motorcycle,494,474,550,551,0.5682212114334106,green,NO
20250421_181608,162,3,motorcycle,618,692,679,806,0.5392493605613708,green,NO
20250421_181608,162,3,motorcycle,592,362,629,420,0.5231310129165649,green,NO
20250421_181608,162,2,car,35,224,81,268,0.4662386178970337,green,NO
20250421_181608,162,3,motorcycle,392,360,430,412,0.46405428647994995,green,NO
20250421_181609,163,2,car,123,726,401,1004,0.9318569302558899,green,NO
20250421_181609,163,2,car,700,497,900,678,0.9113499522209167,green,NO
20250421_181609,163,2,car,983,545,1219,734,0.9004839062690735,green,NO
20250421_181609,163,2,car,1075,1107,1596,1199,0.8271927237510681,green,NO
20250421_181609,163,2,car,146,263,226,336,0.8104249835014343,green,NO
20250421_181609,163,2,car,302,257,396,344,0.8094494342803955,green,NO
20250421_181609,163,2,car,176,444,368,652,0.7687958478927612,green,NO
20250421_181609,163,7,truck,171,134,270,250,0.7450027465820312,green,NO
20250421_181609,163,3,motorcycle,1238,795,1308,908,0.7236807942390442,green,NO
20250421_181609,163,2,car,224,207,306,286,0.6952264308929443,green,NO
20250421_181609,163,3,motorcycle,65,612,127,721,0.6429997682571411,green,NO
20250421_181609,163,3,motorcycle,1489,862,1599,1087,0.637470543384552,green,NO
20250421_181609,163,3,motorcycle,488,453,542,518,0.6056805849075317,green,NO
20250421_181609,163,3,motorcycle,587,344,624,404,0.5929487347602844,green,NO
20250421_181609,163,3,motorcycle,610,640,674,760,0.49970752000808716,green,NO
20250421_181609,163,2,car,35,224,81,268,0.48179611563682556,green,NO
20250421_181609,163,3,motorcycle,461,371,497,434,0.45642760396003723,green,NO
20250421_181609,163,3,motorcycle,392,344,428,393,0.41363486647605896,green,NO
20250421_181609,164,2,car,138,671,394,922,0.9229057431221008,green,NO
20250421_181609,164,2,car,719,477,923,644,0.9223344922065735,green,NO
20250421_181609,164,2,car,983,526,1205,709,0.9176969528198242,green,NO
20250421_181609,164,2,car,1028,1014,1579,1198,0.8827296495437622,green,NO
20250421_181609,164,2,car,300,247,392,333,0.8104058504104614,green,NO
20250421_181609,164,2,car,179,423,362,619,0.7925465106964111,green,NO
20250421_181609,164,3,motorcycle,1211,754,1279,861,0.7627677321434021,green,NO
20250421_181609,164,2,car,150,256,228,325,0.7538634538650513,green,NO
20250421_181609,164,3,motorcycle,78,564,136,672,0.7516331076622009,green,NO
20250421_181609,164,2,car,226,202,307,278,0.7204658389091492,green,NO
20250421_181609,164,3,motorcycle,606,606,672,719,0.6478728652000427,green,NO
20250421_181609,164,3,motorcycle,1411,798,1549,1004,0.5899316668510437,green,NO
20250421_181609,164,3,motorcycle,577,336,613,385,0.5641127228736877,green,NO
20250421_181609,164,5,bus,176,134,269,246,0.5582992434501648,green,NO
20250421_181609,164,7,truck,176,134,269,246,0.5462117195129395,green,NO
20250421_181609,164,3,motorcycle,460,355,494,413,0.5155091881752014,green,NO
20250421_181609,164,3,motorcycle,482,412,534,489,0.5049340724945068,green,NO
20250421_181609,164,2,car,35,224,81,268,0.4876428544521332,green,NO
20250421_181609,164,3,motorcycle,396,335,427,375,0.4811820387840271,green,NO
20250421_181609,164,3,motorcycle,0,578,20,681,0.4329618513584137,green,NO
20250421_181609,164,3,motorcycle,1443,884,1548,1005,0.4116411507129669,green,NO
20250421_181609,164,3,motorcycle,1199,487,1262,580,0.4101721942424774,green,NO
20250421_181610,165,2,car,149,624,388,851,0.9255090951919556,green,NO
20250421_181610,165,2,car,990,931,1528,1199,0.9141271710395813,green,NO
20250421_181610,165,2,car,984,510,1192,685,0.9125300645828247,green,NO
20250421_181610,165,2,car,747,456,957,616,0.9103720784187317,green,NO
20250421_181610,165,2,car,183,403,358,587,0.8237844109535217,green,NO
20250421_181610,165,2,car,300,242,386,323,0.7717885971069336,green,NO
20250421_181610,165,3,motorcycle,92,526,145,622,0.6824305057525635,green,NO
20250421_181610,165,2,car,228,200,311,274,0.6722608208656311,green,NO
20250421_181610,165,3,motorcycle,1382,834,1470,940,0.6628127098083496,green,NO
20250421_181610,165,3,motorcycle,1187,716,1251,820,0.6398249268531799,green,NO
20250421_181610,165,3,motorcycle,619,574,677,680,0.6330068111419678,green,NO
20250421_181610,165,5,bus,176,133,270,236,0.6024431586265564,green,NO
20250421_181610,165,3,motorcycle,68,1116,509,1198,0.586406409740448,green,NO
20250421_181610,165,3,motorcycle,0,572,28,652,0.5740482211112976,green,NO
20250421_181610,165,3,motorcycle,480,390,528,463,0.5593855381011963,green,NO
20250421_181610,165,2,car,151,249,228,318,0.5353013873100281,green,NO
20250421_181610,165,3,motorcycle,1232,480,1290,562,0.5153195261955261,green,NO
20250421_181610,165,3,motorcycle,562,302,598,368,0.5010596513748169,green,NO
20250421_181610,165,7,truck,176,132,270,236,0.4962840676307678,green,NO
20250421_181610,165,3,motorcycle,453,341,486,394,0.49015313386917114,green,NO
20250421_181610,165,3,motorcycle,389,310,423,360,0.4433707296848297,green,NO
20250421_181610,165,2,car,36,224,81,268,0.44262179732322693,green,NO
20250421_181610,166,2,car,959,864,1452,1199,0.9311724901199341,green,NO
20250421_181610,166,2,car,159,582,382,791,0.9206203818321228,green,NO
20250421_181610,166,2,car,782,438,1000,592,0.9138361215591431,green,NO
20250421_181610,166,2,car,996,496,1192,663,0.9014450907707214,green,NO
20250421_181610,166,2,car,189,385,353,561,0.8505309224128723,green,NO
20250421_181610,166,2,car,106,1005,495,1198,0.8504264950752258,green,NO
20250421_181610,166,2,car,300,236,384,312,0.8262289762496948,green,NO
20250421_181610,166,2,car,158,242,232,308,0.7322367429733276,green,NO
20250421_181610,166,3,motorcycle,0,534,40,614,0.652547299861908,green,NO
20250421_181610,166,3,motorcycle,651,1010,780,1199,0.6518129110336304,green,NO
20250421_181610,166,2,car,235,196,312,269,0.6223264932632446,green,NO
20250421_181610,166,5,bus,186,132,272,230,0.6196703910827637,green,NO
20250421_181610,166,3,motorcycle,1516,1009,1599,1178,0.6147134900093079,green,NO
20250421_181610,166,3,motorcycle,554,304,587,359,0.5898689031600952,green,NO
20250421_181610,166,3,motorcycle,477,385,522,440,0.561129093170166,green,NO
20250421_181610,166,3,motorcycle,105,502,150,584,0.5414367318153381,green,NO
20250421_181610,166,3,motorcycle,642,554,691,646,0.5288646817207336,green,NO
20250421_181610,166,3,motorcycle,1166,684,1228,782,0.5243030786514282,green,NO
20250421_181610,166,3,motorcycle,1292,705,1406,888,0.5026652812957764,green,NO
20250421_181610,166,3,motorcycle,1320,782,1406,888,0.46983757615089417,green,NO
20250421_181610,166,2,car,289,143,324,173,0.45808419585227966,green,NO
20250421_181610,166,2,car,35,224,81,268,0.43339091539382935,green,NO
20250421_181610,167,2,car,130,901,482,1198,0.9295015931129456,green,NO
20250421_181610,167,2,car,930,802,1378,1199,0.9287526607513428,green,NO
20250421_181610,167,2,car,168,546,374,738,0.9120766520500183,green,NO
20250421_181610,167,2,car,1000,481,1201,643,0.91062331199646,green,NO
20250421_181610,167,2,car,824,424,1044,580,0.9083455204963684,green,NO
20250421_181610,167,2,car,299,228,380,303,0.808456301689148,green,NO
20250421_181610,167,2,car,193,370,348,530,0.796893835067749,green,NO
20250421_181610,167,3,motorcycle,626,870,736,1066,0.760413646697998,green,NO
20250421_181610,167,3,motorcycle,1418,930,1526,1076,0.7225619554519653,green,NO
20250421_181610,167,2,car,162,237,232,300,0.6490684747695923,green,NO
20250421_181610,167,3,motorcycle,12,500,56,574,0.6004496812820435,green,NO
20250421_181610,167,3,motorcycle,116,468,162,548,0.5602061152458191,green,NO
20250421_181610,167,3,motorcycle,670,534,716,616,0.5462580919265747,green,NO
20250421_181610,167,3,motorcycle,1144,655,1208,746,0.5254706144332886,green,NO
20250421_181610,167,3,motorcycle,472,362,515,419,0.5183365345001221,green,NO
20250421_181610,167,2,car,234,192,306,266,0.5137227177619934,green,NO
20250421_181610,167,3,motorcycle,1280,738,1357,840,0.45728325843811035,green,NO
20250421_181610,167,7,truck,182,132,273,228,0.4544011056423187,green,NO
20250421_181610,167,2,car,35,224,81,268,0.4281793534755707,green,NO
20250421_181610,167,3,motorcycle,544,300,576,345,0.4161679744720459,green,NO
20250421_181611,168,2,car,902,740,1304,1096,0.9235065579414368,green,NO
20250421_181611,168,2,car,156,796,467,1116,0.92100989818573,green,NO
20250421_181611,168,2,car,178,508,368,681,0.9125404953956604,green,NO
20250421_181611,168,2,car,884,405,1111,542,0.901083767414093,green,NO
20250421_181611,168,2,car,1012,466,1212,620,0.8894019722938538,green,NO
20250421_181611,168,2,car,201,350,343,503,0.7979135513305664,green,NO
20250421_181611,168,3,motorcycle,601,738,693,905,0.7673349976539612,green,NO
20250421_181611,168,2,car,301,221,377,293,0.7651795148849487,green,NO
20250421_181611,168,3,motorcycle,1321,840,1415,971,0.6701928377151489,green,NO
20250421_181611,168,3,motorcycle,128,440,169,508,0.6549341678619385,green,NO
20250421_181611,168,3,motorcycle,468,340,507,397,0.6058037281036377,green,NO
20250421_181611,168,3,motorcycle,1125,620,1188,716,0.5961148738861084,green,NO
20250421_181611,168,2,car,234,190,305,258,0.56837397813797,green,NO
20250421_181611,168,3,motorcycle,1228,688,1313,795,0.5327953100204468,green,NO
20250421_181611,168,2,car,164,235,232,293,0.520191490650177,green,NO
20250421_181611,168,3,motorcycle,36,472,74,534,0.5182431936264038,green,NO
20250421_181611,168,3,motorcycle,531,289,562,331,0.4961424469947815,green,NO
20250421_181611,168,7,truck,186,132,275,223,0.4472073018550873,green,NO
20250421_181611,168,3,motorcycle,717,492,786,583,0.4251895844936371,green,NO
20250421_181611,169,2,car,170,725,454,1010,0.9291825294494629,green,NO
20250421_181611,169,2,car,886,697,1258,1032,0.9230307936668396,green,NO
20250421_181611,169,2,car,185,480,361,641,0.9100543260574341,green,NO
20250421_181611,169,2,car,1024,452,1232,601,0.8805670738220215,green,NO
20250421_181611,169,2,car,940,392,1170,519,0.8747897148132324,green,NO
20250421_181611,169,2,car,271,213,377,288,0.8026620745658875,green,NO
20250421_181611,169,3,motorcycle,1258,790,1344,908,0.8010140061378479,green,NO
20250421_181611,169,2,car,204,335,341,481,0.7738817930221558,green,NO
20250421_181611,169,3,motorcycle,759,470,832,558,0.7457378506660461,green,NO
20250421_181611,169,2,car,168,229,236,286,0.7031398415565491,green,NO
20250421_181611,169,2,car,234,185,301,254,0.6457830667495728,green,NO
20250421_181611,169,3,motorcycle,134,420,173,481,0.6367951035499573,green,NO
20250421_181611,169,3,motorcycle,1122,593,1186,686,0.6216871738433838,green,NO
20250421_181611,169,3,motorcycle,53,448,88,505,0.5724118947982788,green,NO
20250421_181611,169,3,motorcycle,1512,980,1596,1115,0.5488788485527039,green,NO
20250421_181611,169,7,truck,200,131,276,218,0.5430138111114502,green,NO
20250421_181611,169,3,motorcycle,464,323,501,380,0.5137719511985779,green,NO
20250421_181611,169,3,motorcycle,586,694,661,806,0.513392448425293,green,NO
20250421_181611,169,3,motorcycle,560,1128,663,1199,0.4352416396141052,green,NO
20250421_181611,169,2,car,35,224,81,268,0.4347509443759918,green,NO
20250421_181612,170,2,car,180,666,440,921,0.9203721880912781,green,NO
20250421_181612,170,2,car,998,378,1234,502,0.9198014736175537,green,NO
20250421_181612,170,2,car,874,663,1219,973,0.9131739735603333,green,NO
20250421_181612,170,2,car,191,454,361,606,0.9032852053642273,green,NO
20250421_181612,170,2,car,1040,440,1261,583,0.8887330293655396,green,NO
20250421_181612,170,2,car,206,322,339,459,0.807990312576294,green,NO
20250421_181612,170,3,motorcycle,809,449,885,538,0.7649252414703369,green,NO
20250421_181612,170,3,motorcycle,1209,741,1286,854,0.7421830892562866,green,NO
20250421_181612,170,3,motorcycle,1132,573,1187,664,0.714775562286377,green,NO
20250421_181612,170,2,car,280,208,375,279,0.7062534093856812,green,NO
20250421_181612,170,3,motorcycle,560,986,642,1125,0.6887755990028381,green,NO
20250421_181612,170,3,motorcycle,66,419,102,480,0.6101153492927551,green,NO
20250421_181612,170,3,motorcycle,456,313,498,365,0.5990555882453918,green,NO
20250421_181612,170,2,car,168,227,237,279,0.5934723615646362,green,NO
20250421_181612,170,3,motorcycle,141,399,178,458,0.579689085483551,green,NO
20250421_181612,170,3,motorcycle,1446,897,1526,1026,0.5446808338165283,green,NO
20250421_181612,170,2,car,235,181,301,249,0.5378209352493286,green,NO
20250421_181612,170,7,truck,199,130,278,218,0.5357118844985962,green,NO
20250421_181612,170,3,motorcycle,570,626,638,724,0.4820616841316223,green,NO
20250421_181612,170,2,car,34,224,81,268,0.48072296380996704,green,NO
20250421_181612,170,3,motorcycle,502,246,536,308,0.41691672801971436,green,NO
20250421_181612,171,2,car,191,611,427,844,0.9275791049003601,green,NO
20250421_181612,171,2,car,863,632,1185,924,0.915317177772522,green,NO
20250421_181612,171,2,car,1064,431,1292,572,0.9118041396141052,green,NO
20250421_181612,171,2,car,198,432,358,574,0.8939493298530579,green,NO
20250421_181612,171,2,car,1063,366,1294,480,0.8220796585083008,green,NO
20250421_181612,171,3,motorcycle,860,435,940,518,0.741599977016449,green,NO
20250421_181612,171,2,car,286,206,375,275,0.7169317007064819,green,NO
20250421_181612,171,3,motorcycle,859,1080,956,1199,0.7101144194602966,green,NO
20250421_181612,171,3,motorcycle,558,878,629,1001,0.6818976402282715,green,NO
20250421_181612,171,3,motorcycle,1172,692,1246,802,0.6565405130386353,green,NO
20250421_181612,171,3,motorcycle,1566,933,1598,1126,0.6258411407470703,green,NO
20250421_181612,171,2,car,172,222,238,276,0.6253781318664551,green,NO
20250421_181612,171,3,motorcycle,551,578,612,660,0.6193821430206299,green,NO
20250421_181612,171,2,car,208,310,337,439,0.5981195569038391,green,NO
20250421_181612,171,3,motorcycle,82,400,113,458,0.5877830386161804,green,NO
20250421_181612,171,3,motorcycle,144,374,181,434,0.5840475559234619,green,NO
20250421_181612,171,3,motorcycle,1383,838,1462,950,0.5782942771911621,green,NO
20250421_181612,171,7,truck,205,128,280,214,0.5377469062805176,green,NO
20250421_181612,171,3,motorcycle,1142,556,1191,646,0.5182496905326843,green,NO
20250421_181612,171,2,car,240,178,302,242,0.49443966150283813,green,NO
20250421_181612,171,3,motorcycle,452,306,492,354,0.464480459690094,green,NO
20250421_181612,171,2,car,34,224,81,268,0.4471823573112488,green,NO
20250421_181612,172,2,car,855,606,1157,885,0.9234049916267395,green,NO
20250421_181612,172,2,car,198,568,418,778,0.9211966395378113,green,NO
20250421_181612,172,2,car,206,410,357,546,0.885590136051178,green,NO
20250421_181612,172,2,car,1092,418,1309,555,0.8792458176612854,green,NO
20250421_181612,172,3,motorcycle,1478,869,1599,1100,0.7533917427062988,green,NO
20250421_181612,172,3,motorcycle,452,1056,560,1196,0.7001024484634399,green,NO
20250421_181612,172,3,motorcycle,919,417,1002,502,0.6918964982032776,green,NO
20250421_181612,172,2,car,299,208,374,269,0.6898714900016785,green,NO
20250421_181612,172,3,motorcycle,1149,658,1220,757,0.683883786201477,green,NO
20250421_181612,172,3,motorcycle,802,974,888,1110,0.68197101354599,green,NO
20250421_181612,172,3,motorcycle,448,280,486,341,0.6376613974571228,green,NO
20250421_181612,172,3,motorcycle,151,354,185,414,0.6329869627952576,green,NO
20250421_181612,172,2,car,178,216,238,270,0.60747230052948,green,NO
20250421_181612,172,3,motorcycle,1332,776,1406,890,0.5911598801612854,green,NO
20250421_181612,172,3,motorcycle,536,525,594,604,0.5880753397941589,green,NO
20250421_181612,172,3,motorcycle,552,786,619,898,0.5863538384437561,green,NO
20250421_181612,172,2,car,214,300,337,426,0.5775649547576904,green,NO
20250421_181612,172,2,car,1134,354,1342,438,0.5601040720939636,green,NO
20250421_181612,172,3,motorcycle,94,384,126,435,0.5562253594398499,green,NO
20250421_181612,172,7,truck,208,126,283,213,0.46379366517066956,green,NO
20250421_181612,172,2,car,35,224,81,268,0.46056193113327026,green,NO
20250421_181612,172,3,motorcycle,1202,583,1250,671,0.44206589460372925,green,NO
20250421_181613,173,2,car,206,523,405,713,0.9098052382469177,green,NO
20250421_181613,173,2,car,852,567,1130,839,0.9027815461158752,green,NO
20250421_181613,173,2,car,216,385,355,511,0.8850075006484985,green,NO
20250421_181613,173,2,car,1133,402,1320,547,0.8086712956428528,green,NO
20250421_181613,173,3,motorcycle,1001,404,1086,479,0.6896563172340393,green,NO
20250421_181613,173,2,car,303,203,372,264,0.6821388602256775,green,NO
20250421_181613,173,3,motorcycle,749,875,819,998,0.6791461110115051,green,NO
20250421_181613,173,3,motorcycle,541,698,604,798,0.6746944189071655,green,NO
20250421_181613,173,2,car,182,212,242,263,0.6383100152015686,green,NO
20250421_181613,173,3,motorcycle,440,902,532,1040,0.6177107691764832,green,NO
20250421_181613,173,3,motorcycle,1123,608,1194,707,0.6114137172698975,green,NO
20250421_181613,173,3,motorcycle,520,467,572,545,0.554039716720581,green,NO
20250421_181613,173,3,motorcycle,1280,726,1347,826,0.5433828830718994,green,NO
20250421_181613,173,3,motorcycle,164,338,194,391,0.5222206711769104,green,NO
20250421_181613,173,3,motorcycle,1394,850,1546,1033,0.5191596150398254,green,NO
20250421_181613,173,2,car,223,286,336,402,0.51748126745224,green,NO
20250421_181613,173,3,motorcycle,441,282,477,326,0.5049675107002258,green,NO
20250421_181613,173,3,motorcycle,1183,548,1251,650,0.4947548508644104,green,NO
20250421_181613,173,7,truck,212,126,282,211,0.4909115433692932,green,NO
20250421_181613,173,3,motorcycle,1352,1057,1496,1199,0.4663732051849365,green,NO
20250421_181613,173,3,motorcycle,104,355,140,407,0.4329727590084076,green,NO
20250421_181613,173,2,car,36,224,81,268,0.41992342472076416,green,NO
20250421_181613,174,2,car,853,557,1113,809,0.9233285784721375,green,NO
20250421_181613,174,2,car,214,489,400,666,0.9092263579368591,green,NO
20250421_181613,174,2,car,223,370,354,492,0.8819194436073303,green,NO
20250421_181613,174,3,motorcycle,1070,391,1158,462,0.7494100332260132,green,NO
20250421_181613,174,3,motorcycle,1308,1031,1435,1196,0.7312751412391663,green,NO
20250421_181613,174,2,car,226,279,336,382,0.6651695966720581,green,NO
20250421_181613,174,2,car,304,198,371,258,0.6633887887001038,green,NO
20250421_181613,174,3,motorcycle,1184,552,1242,631,0.6440433263778687,green,NO
20250421_181613,174,3,motorcycle,429,800,514,928,0.6381263136863708,green,NO
20250421_181613,174,3,motorcycle,1108,583,1170,670,0.6219226121902466,green,NO
